DATE_KEY,FULL_DATE,YEAR,QUARTER,QUARTER_NAME,MONTH_NUMBER,MONTH_NAME,MONTH_SHORT_NAME,WEEK_OF_YEAR,DAY_OF_MONTH,DAY_OF_WEEK_NUMBER,DAY_NAME,IS_WEEKEND
20001116,2000-11-16,2000,4,Q4,11,November,Nov,46,16,4,16A0,FALSE
20001117,2000-11-17,2000,4,Q4,11,November,Nov,46,17,5,17A0,FALSE
20001118,2000-11-18,2000,4,Q4,11,November,Nov,46,18,6,18A0,TRUE
20001119,2000-11-19,2000,4,Q4,11,November,Nov,46,19,0,19A0,TRUE
20001120,2000-11-20,2000,4,Q4,11,November,Nov,47,20,1,20A0,FALSE
20001121,2000-11-21,2000,4,Q4,11,November,Nov,47,21,2,21A0,FALSE
20001122,2000-11-22,2000,4,Q4,11,November,Nov,47,22,3,22A0,FALSE
20001123,2000-11-23,2000,4,Q4,11,November,Nov,47,23,4,23A0,FALSE
20001124,2000-11-24,2000,4,Q4,11,November,Nov,47,24,5,24A0,FALSE
20001125,2000-11-25,2000,4,Q4,11,November,Nov,47,25,6,25A0,TRUE
20001126,2000-11-26,2000,4,Q4,11,November,Nov,47,26,0,26A0,TRUE
20001127,2000-11-27,2000,4,Q4,11,November,Nov,48,27,1,27A0,FALSE
20001128,2000-11-28,2000,4,Q4,11,November,Nov,48,28,2,28A0,FALSE
20001129,2000-11-29,2000,4,Q4,11,November,Nov,48,29,3,29A0,FALSE
20001130,2000-11-30,2000,4,Q4,11,November,Nov,48,30,4,30A0,FALSE
20001201,2000-12-01,2000,4,Q4,12,December,Dec,48,1,5,1A0,FALSE
20001202,2000-12-02,2000,4,Q4,12,December,Dec,48,2,6,2A0,TRUE
20001203,2000-12-03,2000,4,Q4,12,December,Dec,48,3,0,3A0,TRUE
20001204,2000-12-04,2000,4,Q4,12,December,Dec,49,4,1,4A0,FALSE
20001205,2000-12-05,2000,4,Q4,12,December,Dec,49,5,2,5A0,FALSE
20001206,2000-12-06,2000,4,Q4,12,December,Dec,49,6,3,6A0,FALSE
20001207,2000-12-07,2000,4,Q4,12,December,Dec,49,7,4,7A0,FALSE
20001208,2000-12-08,2000,4,Q4,12,December,Dec,49,8,5,8A0,FALSE
20001209,2000-12-09,2000,4,Q4,12,December,Dec,49,9,6,9A0,TRUE
20001210,2000-12-10,2000,4,Q4,12,December,Dec,49,10,0,10A0,TRUE
20001211,2000-12-11,2000,4,Q4,12,December,Dec,50,11,1,11A0,FALSE
20001212,2000-12-12,2000,4,Q4,12,December,Dec,50,12,2,12A0,FALSE
20001213,2000-12-13,2000,4,Q4,12,December,Dec,50,13,3,13A0,FALSE
20001214,2000-12-14,2000,4,Q4,12,December,Dec,50,14,4,14A0,FALSE
20001215,2000-12-15,2000,4,Q4,12,December,Dec,50,15,5,15A0,FALSE
20001216,2000-12-16,2000,4,Q4,12,December,Dec,50,16,6,16A0,TRUE
20001217,2000-12-17,2000,4,Q4,12,December,Dec,50,17,0,17A0,TRUE
20001218,2000-12-18,2000,4,Q4,12,December,Dec,51,18,1,18A0,FALSE
20001219,2000-12-19,2000,4,Q4,12,December,Dec,51,19,2,19A0,FALSE
20001220,2000-12-20,2000,4,Q4,12,December,Dec,51,20,3,20A0,FALSE
20001221,2000-12-21,2000,4,Q4,12,December,Dec,51,21,4,21A0,FALSE
20001222,2000-12-22,2000,4,Q4,12,December,Dec,51,22,5,22A0,FALSE
20001223,2000-12-23,2000,4,Q4,12,December,Dec,51,23,6,23A0,TRUE
20001224,2000-12-24,2000,4,Q4,12,December,Dec,51,24,0,24A0,TRUE
20001225,2000-12-25,2000,4,Q4,12,December,Dec,52,25,1,25A0,FALSE
20001226,2000-12-26,2000,4,Q4,12,December,Dec,52,26,2,26A0,FALSE
20001227,2000-12-27,2000,4,Q4,12,December,Dec,52,27,3,27A0,FALSE
20001228,2000-12-28,2000,4,Q4,12,December,Dec,52,28,4,28A0,FALSE
20001229,2000-12-29,2000,4,Q4,12,December,Dec,52,29,5,29A0,FALSE
20001230,2000-12-30,2000,4,Q4,12,December,Dec,52,30,6,30A0,TRUE
20001231,2000-12-31,2000,4,Q4,12,December,Dec,52,31,0,31A0,TRUE
20010101,2001-01-01,2001,1,Q1,1,January,Jan,1,1,1,1A1,FALSE
20010102,2001-01-02,2001,1,Q1,1,January,Jan,1,2,2,2A1,FALSE
20010103,2001-01-03,2001,1,Q1,1,January,Jan,1,3,3,3A1,FALSE
20010104,2001-01-04,2001,1,Q1,1,January,Jan,1,4,4,4A1,FALSE
20010105,2001-01-05,2001,1,Q1,1,January,Jan,1,5,5,5A1,FALSE
20010106,2001-01-06,2001,1,Q1,1,January,Jan,1,6,6,6A1,TRUE
20010107,2001-01-07,2001,1,Q1,1,January,Jan,1,7,0,7A1,TRUE
20010108,2001-01-08,2001,1,Q1,1,January,Jan,2,8,1,8A1,FALSE
20010109,2001-01-09,2001,1,Q1,1,January,Jan,2,9,2,9A1,FALSE
20010110,2001-01-10,2001,1,Q1,1,January,Jan,2,10,3,10A1,FALSE
20010111,2001-01-11,2001,1,Q1,1,January,Jan,2,11,4,11A1,FALSE
20010112,2001-01-12,2001,1,Q1,1,January,Jan,2,12,5,12A1,FALSE
20010113,2001-01-13,2001,1,Q1,1,January,Jan,2,13,6,13A1,TRUE
20010114,2001-01-14,2001,1,Q1,1,January,Jan,2,14,0,14A1,TRUE
20010115,2001-01-15,2001,1,Q1,1,January,Jan,3,15,1,15A1,FALSE
20010116,2001-01-16,2001,1,Q1,1,January,Jan,3,16,2,16A1,FALSE
20010117,2001-01-17,2001,1,Q1,1,January,Jan,3,17,3,17A1,FALSE
20010118,2001-01-18,2001,1,Q1,1,January,Jan,3,18,4,18A1,FALSE
20010119,2001-01-19,2001,1,Q1,1,January,Jan,3,19,5,19A1,FALSE
20010120,2001-01-20,2001,1,Q1,1,January,Jan,3,20,6,20A1,TRUE
20010121,2001-01-21,2001,1,Q1,1,January,Jan,3,21,0,21A1,TRUE
20010122,2001-01-22,2001,1,Q1,1,January,Jan,4,22,1,22A1,FALSE
20010123,2001-01-23,2001,1,Q1,1,January,Jan,4,23,2,23A1,FALSE
20010124,2001-01-24,2001,1,Q1,1,January,Jan,4,24,3,24A1,FALSE
20010125,2001-01-25,2001,1,Q1,1,January,Jan,4,25,4,25A1,FALSE
20010126,2001-01-26,2001,1,Q1,1,January,Jan,4,26,5,26A1,FALSE
20010127,2001-01-27,2001,1,Q1,1,January,Jan,4,27,6,27A1,TRUE
20010128,2001-01-28,2001,1,Q1,1,January,Jan,4,28,0,28A1,TRUE
20010129,2001-01-29,2001,1,Q1,1,January,Jan,5,29,1,29A1,FALSE
20010130,2001-01-30,2001,1,Q1,1,January,Jan,5,30,2,30A1,FALSE
20010131,2001-01-31,2001,1,Q1,1,January,Jan,5,31,3,31A1,FALSE
20010201,2001-02-01,2001,1,Q1,2,February,Feb,5,1,4,1A1,FALSE
20010202,2001-02-02,2001,1,Q1,2,February,Feb,5,2,5,2A1,FALSE
20010203,2001-02-03,2001,1,Q1,2,February,Feb,5,3,6,3A1,TRUE
20010204,2001-02-04,2001,1,Q1,2,February,Feb,5,4,0,4A1,TRUE
20010205,2001-02-05,2001,1,Q1,2,February,Feb,6,5,1,5A1,FALSE
20010206,2001-02-06,2001,1,Q1,2,February,Feb,6,6,2,6A1,FALSE
20010207,2001-02-07,2001,1,Q1,2,February,Feb,6,7,3,7A1,FALSE
20010208,2001-02-08,2001,1,Q1,2,February,Feb,6,8,4,8A1,FALSE
20010209,2001-02-09,2001,1,Q1,2,February,Feb,6,9,5,9A1,FALSE
20010210,2001-02-10,2001,1,Q1,2,February,Feb,6,10,6,10A1,TRUE
20010211,2001-02-11,2001,1,Q1,2,February,Feb,6,11,0,11A1,TRUE
20010212,2001-02-12,2001,1,Q1,2,February,Feb,7,12,1,12A1,FALSE
20010213,2001-02-13,2001,1,Q1,2,February,Feb,7,13,2,13A1,FALSE
20010214,2001-02-14,2001,1,Q1,2,February,Feb,7,14,3,14A1,FALSE
20010215,2001-02-15,2001,1,Q1,2,February,Feb,7,15,4,15A1,FALSE
20010216,2001-02-16,2001,1,Q1,2,February,Feb,7,16,5,16A1,FALSE
20010217,2001-02-17,2001,1,Q1,2,February,Feb,7,17,6,17A1,TRUE
20010218,2001-02-18,2001,1,Q1,2,February,Feb,7,18,0,18A1,TRUE
20010219,2001-02-19,2001,1,Q1,2,February,Feb,8,19,1,19A1,FALSE
20010220,2001-02-20,2001,1,Q1,2,February,Feb,8,20,2,20A1,FALSE
20010221,2001-02-21,2001,1,Q1,2,February,Feb,8,21,3,21A1,FALSE
20010222,2001-02-22,2001,1,Q1,2,February,Feb,8,22,4,22A1,FALSE
20010223,2001-02-23,2001,1,Q1,2,February,Feb,8,23,5,23A1,FALSE
20010224,2001-02-24,2001,1,Q1,2,February,Feb,8,24,6,24A1,TRUE
20010225,2001-02-25,2001,1,Q1,2,February,Feb,8,25,0,25A1,TRUE
20010226,2001-02-26,2001,1,Q1,2,February,Feb,9,26,1,26A1,FALSE
20010227,2001-02-27,2001,1,Q1,2,February,Feb,9,27,2,27A1,FALSE
20010228,2001-02-28,2001,1,Q1,2,February,Feb,9,28,3,28A1,FALSE
20010301,2001-03-01,2001,1,Q1,3,March,Mar,9,1,4,1A1,FALSE
20010302,2001-03-02,2001,1,Q1,3,March,Mar,9,2,5,2A1,FALSE
20010303,2001-03-03,2001,1,Q1,3,March,Mar,9,3,6,3A1,TRUE
20010304,2001-03-04,2001,1,Q1,3,March,Mar,9,4,0,4A1,TRUE
20010305,2001-03-05,2001,1,Q1,3,March,Mar,10,5,1,5A1,FALSE
20010306,2001-03-06,2001,1,Q1,3,March,Mar,10,6,2,6A1,FALSE
20010307,2001-03-07,2001,1,Q1,3,March,Mar,10,7,3,7A1,FALSE
20010308,2001-03-08,2001,1,Q1,3,March,Mar,10,8,4,8A1,FALSE
20010309,2001-03-09,2001,1,Q1,3,March,Mar,10,9,5,9A1,FALSE
20010310,2001-03-10,2001,1,Q1,3,March,Mar,10,10,6,10A1,TRUE
20010311,2001-03-11,2001,1,Q1,3,March,Mar,10,11,0,11A1,TRUE
20010312,2001-03-12,2001,1,Q1,3,March,Mar,11,12,1,12A1,FALSE
20010313,2001-03-13,2001,1,Q1,3,March,Mar,11,13,2,13A1,FALSE
20010314,2001-03-14,2001,1,Q1,3,March,Mar,11,14,3,14A1,FALSE
20010315,2001-03-15,2001,1,Q1,3,March,Mar,11,15,4,15A1,FALSE
20010316,2001-03-16,2001,1,Q1,3,March,Mar,11,16,5,16A1,FALSE
20010317,2001-03-17,2001,1,Q1,3,March,Mar,11,17,6,17A1,TRUE
20010318,2001-03-18,2001,1,Q1,3,March,Mar,11,18,0,18A1,TRUE
20010319,2001-03-19,2001,1,Q1,3,March,Mar,12,19,1,19A1,FALSE
20010320,2001-03-20,2001,1,Q1,3,March,Mar,12,20,2,20A1,FALSE
20010321,2001-03-21,2001,1,Q1,3,March,Mar,12,21,3,21A1,FALSE
20010322,2001-03-22,2001,1,Q1,3,March,Mar,12,22,4,22A1,FALSE
20010323,2001-03-23,2001,1,Q1,3,March,Mar,12,23,5,23A1,FALSE
20010324,2001-03-24,2001,1,Q1,3,March,Mar,12,24,6,24A1,TRUE
20010325,2001-03-25,2001,1,Q1,3,March,Mar,12,25,0,25A1,TRUE
20010326,2001-03-26,2001,1,Q1,3,March,Mar,13,26,1,26A1,FALSE
20010327,2001-03-27,2001,1,Q1,3,March,Mar,13,27,2,27A1,FALSE
20010328,2001-03-28,2001,1,Q1,3,March,Mar,13,28,3,28A1,FALSE
20010329,2001-03-29,2001,1,Q1,3,March,Mar,13,29,4,29A1,FALSE
20010330,2001-03-30,2001,1,Q1,3,March,Mar,13,30,5,30A1,FALSE
20010331,2001-03-31,2001,1,Q1,3,March,Mar,13,31,6,31A1,TRUE
20010401,2001-04-01,2001,2,Q2,4,April,Apr,13,1,0,1A1,TRUE
20010402,2001-04-02,2001,2,Q2,4,April,Apr,14,2,1,2A1,FALSE
20010403,2001-04-03,2001,2,Q2,4,April,Apr,14,3,2,3A1,FALSE
20010404,2001-04-04,2001,2,Q2,4,April,Apr,14,4,3,4A1,FALSE
20010405,2001-04-05,2001,2,Q2,4,April,Apr,14,5,4,5A1,FALSE
20010406,2001-04-06,2001,2,Q2,4,April,Apr,14,6,5,6A1,FALSE
20010407,2001-04-07,2001,2,Q2,4,April,Apr,14,7,6,7A1,TRUE
20010408,2001-04-08,2001,2,Q2,4,April,Apr,14,8,0,8A1,TRUE
20010409,2001-04-09,2001,2,Q2,4,April,Apr,15,9,1,9A1,FALSE
20010410,2001-04-10,2001,2,Q2,4,April,Apr,15,10,2,10A1,FALSE
20010411,2001-04-11,2001,2,Q2,4,April,Apr,15,11,3,11A1,FALSE
20010412,2001-04-12,2001,2,Q2,4,April,Apr,15,12,4,12A1,FALSE
20010413,2001-04-13,2001,2,Q2,4,April,Apr,15,13,5,13A1,FALSE
20010414,2001-04-14,2001,2,Q2,4,April,Apr,15,14,6,14A1,TRUE
20010415,2001-04-15,2001,2,Q2,4,April,Apr,15,15,0,15A1,TRUE
20010416,2001-04-16,2001,2,Q2,4,April,Apr,16,16,1,16A1,FALSE
20010417,2001-04-17,2001,2,Q2,4,April,Apr,16,17,2,17A1,FALSE
20010418,2001-04-18,2001,2,Q2,4,April,Apr,16,18,3,18A1,FALSE
20010419,2001-04-19,2001,2,Q2,4,April,Apr,16,19,4,19A1,FALSE
20010420,2001-04-20,2001,2,Q2,4,April,Apr,16,20,5,20A1,FALSE
20010421,2001-04-21,2001,2,Q2,4,April,Apr,16,21,6,21A1,TRUE
20010422,2001-04-22,2001,2,Q2,4,April,Apr,16,22,0,22A1,TRUE
20010423,2001-04-23,2001,2,Q2,4,April,Apr,17,23,1,23A1,FALSE
20010424,2001-04-24,2001,2,Q2,4,April,Apr,17,24,2,24A1,FALSE
20010425,2001-04-25,2001,2,Q2,4,April,Apr,17,25,3,25A1,FALSE
20010426,2001-04-26,2001,2,Q2,4,April,Apr,17,26,4,26A1,FALSE
20010427,2001-04-27,2001,2,Q2,4,April,Apr,17,27,5,27A1,FALSE
20010428,2001-04-28,2001,2,Q2,4,April,Apr,17,28,6,28A1,TRUE
20010429,2001-04-29,2001,2,Q2,4,April,Apr,17,29,0,29A1,TRUE
20010430,2001-04-30,2001,2,Q2,4,April,Apr,18,30,1,30A1,FALSE
20010501,2001-05-01,2001,2,Q2,5,May,May,18,1,2,1A1,FALSE
20010502,2001-05-02,2001,2,Q2,5,May,May,18,2,3,2A1,FALSE
20010503,2001-05-03,2001,2,Q2,5,May,May,18,3,4,3A1,FALSE
20010504,2001-05-04,2001,2,Q2,5,May,May,18,4,5,4A1,FALSE
20010505,2001-05-05,2001,2,Q2,5,May,May,18,5,6,5A1,TRUE
20010506,2001-05-06,2001,2,Q2,5,May,May,18,6,0,6A1,TRUE
20010507,2001-05-07,2001,2,Q2,5,May,May,19,7,1,7A1,FALSE
20010508,2001-05-08,2001,2,Q2,5,May,May,19,8,2,8A1,FALSE
20010509,2001-05-09,2001,2,Q2,5,May,May,19,9,3,9A1,FALSE
20010510,2001-05-10,2001,2,Q2,5,May,May,19,10,4,10A1,FALSE
20010511,2001-05-11,2001,2,Q2,5,May,May,19,11,5,11A1,FALSE
20010512,2001-05-12,2001,2,Q2,5,May,May,19,12,6,12A1,TRUE
20010513,2001-05-13,2001,2,Q2,5,May,May,19,13,0,13A1,TRUE
20010514,2001-05-14,2001,2,Q2,5,May,May,20,14,1,14A1,FALSE
20010515,2001-05-15,2001,2,Q2,5,May,May,20,15,2,15A1,FALSE
20010516,2001-05-16,2001,2,Q2,5,May,May,20,16,3,16A1,FALSE
20010517,2001-05-17,2001,2,Q2,5,May,May,20,17,4,17A1,FALSE
20010518,2001-05-18,2001,2,Q2,5,May,May,20,18,5,18A1,FALSE
20010519,2001-05-19,2001,2,Q2,5,May,May,20,19,6,19A1,TRUE
20010520,2001-05-20,2001,2,Q2,5,May,May,20,20,0,20A1,TRUE
20010521,2001-05-21,2001,2,Q2,5,May,May,21,21,1,21A1,FALSE
20010522,2001-05-22,2001,2,Q2,5,May,May,21,22,2,22A1,FALSE
20010523,2001-05-23,2001,2,Q2,5,May,May,21,23,3,23A1,FALSE
20010524,2001-05-24,2001,2,Q2,5,May,May,21,24,4,24A1,FALSE
20010525,2001-05-25,2001,2,Q2,5,May,May,21,25,5,25A1,FALSE
20010526,2001-05-26,2001,2,Q2,5,May,May,21,26,6,26A1,TRUE
20010527,2001-05-27,2001,2,Q2,5,May,May,21,27,0,27A1,TRUE
20010528,2001-05-28,2001,2,Q2,5,May,May,22,28,1,28A1,FALSE
20010529,2001-05-29,2001,2,Q2,5,May,May,22,29,2,29A1,FALSE
20010530,2001-05-30,2001,2,Q2,5,May,May,22,30,3,30A1,FALSE
20010531,2001-05-31,2001,2,Q2,5,May,May,22,31,4,31A1,FALSE
20010601,2001-06-01,2001,2,Q2,6,June,Jun,22,1,5,1A1,FALSE
20010602,2001-06-02,2001,2,Q2,6,June,Jun,22,2,6,2A1,TRUE
20010603,2001-06-03,2001,2,Q2,6,June,Jun,22,3,0,3A1,TRUE
20010604,2001-06-04,2001,2,Q2,6,June,Jun,23,4,1,4A1,FALSE
20010605,2001-06-05,2001,2,Q2,6,June,Jun,23,5,2,5A1,FALSE
20010606,2001-06-06,2001,2,Q2,6,June,Jun,23,6,3,6A1,FALSE
20010607,2001-06-07,2001,2,Q2,6,June,Jun,23,7,4,7A1,FALSE
20010608,2001-06-08,2001,2,Q2,6,June,Jun,23,8,5,8A1,FALSE
20010609,2001-06-09,2001,2,Q2,6,June,Jun,23,9,6,9A1,TRUE
20010610,2001-06-10,2001,2,Q2,6,June,Jun,23,10,0,10A1,TRUE
20010611,2001-06-11,2001,2,Q2,6,June,Jun,24,11,1,11A1,FALSE
20010612,2001-06-12,2001,2,Q2,6,June,Jun,24,12,2,12A1,FALSE
20010613,2001-06-13,2001,2,Q2,6,June,Jun,24,13,3,13A1,FALSE
20010614,2001-06-14,2001,2,Q2,6,June,Jun,24,14,4,14A1,FALSE
20010615,2001-06-15,2001,2,Q2,6,June,Jun,24,15,5,15A1,FALSE
20010616,2001-06-16,2001,2,Q2,6,June,Jun,24,16,6,16A1,TRUE
20010617,2001-06-17,2001,2,Q2,6,June,Jun,24,17,0,17A1,TRUE
20010618,2001-06-18,2001,2,Q2,6,June,Jun,25,18,1,18A1,FALSE
20010619,2001-06-19,2001,2,Q2,6,June,Jun,25,19,2,19A1,FALSE
20010620,2001-06-20,2001,2,Q2,6,June,Jun,25,20,3,20A1,FALSE
20010621,2001-06-21,2001,2,Q2,6,June,Jun,25,21,4,21A1,FALSE
20010622,2001-06-22,2001,2,Q2,6,June,Jun,25,22,5,22A1,FALSE
20010623,2001-06-23,2001,2,Q2,6,June,Jun,25,23,6,23A1,TRUE
20010624,2001-06-24,2001,2,Q2,6,June,Jun,25,24,0,24A1,TRUE
20010625,2001-06-25,2001,2,Q2,6,June,Jun,26,25,1,25A1,FALSE
20010626,2001-06-26,2001,2,Q2,6,June,Jun,26,26,2,26A1,FALSE
20010627,2001-06-27,2001,2,Q2,6,June,Jun,26,27,3,27A1,FALSE
20010628,2001-06-28,2001,2,Q2,6,June,Jun,26,28,4,28A1,FALSE
20010629,2001-06-29,2001,2,Q2,6,June,Jun,26,29,5,29A1,FALSE
20010630,2001-06-30,2001,2,Q2,6,June,Jun,26,30,6,30A1,TRUE
20010701,2001-07-01,2001,3,Q3,7,July,Jul,26,1,0,1A1,TRUE
20010702,2001-07-02,2001,3,Q3,7,July,Jul,27,2,1,2A1,FALSE
20010703,2001-07-03,2001,3,Q3,7,July,Jul,27,3,2,3A1,FALSE
20010704,2001-07-04,2001,3,Q3,7,July,Jul,27,4,3,4A1,FALSE
20010705,2001-07-05,2001,3,Q3,7,July,Jul,27,5,4,5A1,FALSE
20010706,2001-07-06,2001,3,Q3,7,July,Jul,27,6,5,6A1,FALSE
20010707,2001-07-07,2001,3,Q3,7,July,Jul,27,7,6,7A1,TRUE
20010708,2001-07-08,2001,3,Q3,7,July,Jul,27,8,0,8A1,TRUE
20010709,2001-07-09,2001,3,Q3,7,July,Jul,28,9,1,9A1,FALSE
20010710,2001-07-10,2001,3,Q3,7,July,Jul,28,10,2,10A1,FALSE
20010711,2001-07-11,2001,3,Q3,7,July,Jul,28,11,3,11A1,FALSE
20010712,2001-07-12,2001,3,Q3,7,July,Jul,28,12,4,12A1,FALSE
20010713,2001-07-13,2001,3,Q3,7,July,Jul,28,13,5,13A1,FALSE
20010714,2001-07-14,2001,3,Q3,7,July,Jul,28,14,6,14A1,TRUE
20010715,2001-07-15,2001,3,Q3,7,July,Jul,28,15,0,15A1,TRUE
20010716,2001-07-16,2001,3,Q3,7,July,Jul,29,16,1,16A1,FALSE
20010717,2001-07-17,2001,3,Q3,7,July,Jul,29,17,2,17A1,FALSE
20010718,2001-07-18,2001,3,Q3,7,July,Jul,29,18,3,18A1,FALSE
20010719,2001-07-19,2001,3,Q3,7,July,Jul,29,19,4,19A1,FALSE
20010720,2001-07-20,2001,3,Q3,7,July,Jul,29,20,5,20A1,FALSE
20010721,2001-07-21,2001,3,Q3,7,July,Jul,29,21,6,21A1,TRUE
20010722,2001-07-22,2001,3,Q3,7,July,Jul,29,22,0,22A1,TRUE
20010723,2001-07-23,2001,3,Q3,7,July,Jul,30,23,1,23A1,FALSE
20010724,2001-07-24,2001,3,Q3,7,July,Jul,30,24,2,24A1,FALSE
20010725,2001-07-25,2001,3,Q3,7,July,Jul,30,25,3,25A1,FALSE
20010726,2001-07-26,2001,3,Q3,7,July,Jul,30,26,4,26A1,FALSE
20010727,2001-07-27,2001,3,Q3,7,July,Jul,30,27,5,27A1,FALSE
20010728,2001-07-28,2001,3,Q3,7,July,Jul,30,28,6,28A1,TRUE
20010729,2001-07-29,2001,3,Q3,7,July,Jul,30,29,0,29A1,TRUE
20010730,2001-07-30,2001,3,Q3,7,July,Jul,31,30,1,30A1,FALSE
20010731,2001-07-31,2001,3,Q3,7,July,Jul,31,31,2,31A1,FALSE
20010801,2001-08-01,2001,3,Q3,8,August,Aug,31,1,3,1A1,FALSE
20010802,2001-08-02,2001,3,Q3,8,August,Aug,31,2,4,2A1,FALSE
20010803,2001-08-03,2001,3,Q3,8,August,Aug,31,3,5,3A1,FALSE
20010804,2001-08-04,2001,3,Q3,8,August,Aug,31,4,6,4A1,TRUE
20010805,2001-08-05,2001,3,Q3,8,August,Aug,31,5,0,5A1,TRUE
20010806,2001-08-06,2001,3,Q3,8,August,Aug,32,6,1,6A1,FALSE
20010807,2001-08-07,2001,3,Q3,8,August,Aug,32,7,2,7A1,FALSE
20010808,2001-08-08,2001,3,Q3,8,August,Aug,32,8,3,8A1,FALSE
20010809,2001-08-09,2001,3,Q3,8,August,Aug,32,9,4,9A1,FALSE
20010810,2001-08-10,2001,3,Q3,8,August,Aug,32,10,5,10A1,FALSE
20010811,2001-08-11,2001,3,Q3,8,August,Aug,32,11,6,11A1,TRUE
20010812,2001-08-12,2001,3,Q3,8,August,Aug,32,12,0,12A1,TRUE
20010813,2001-08-13,2001,3,Q3,8,August,Aug,33,13,1,13A1,FALSE
20010814,2001-08-14,2001,3,Q3,8,August,Aug,33,14,2,14A1,FALSE
20010815,2001-08-15,2001,3,Q3,8,August,Aug,33,15,3,15A1,FALSE
20010816,2001-08-16,2001,3,Q3,8,August,Aug,33,16,4,16A1,FALSE
20010817,2001-08-17,2001,3,Q3,8,August,Aug,33,17,5,17A1,FALSE
20010818,2001-08-18,2001,3,Q3,8,August,Aug,33,18,6,18A1,TRUE
20010819,2001-08-19,2001,3,Q3,8,August,Aug,33,19,0,19A1,TRUE
20010820,2001-08-20,2001,3,Q3,8,August,Aug,34,20,1,20A1,FALSE
20010821,2001-08-21,2001,3,Q3,8,August,Aug,34,21,2,21A1,FALSE
20010822,2001-08-22,2001,3,Q3,8,August,Aug,34,22,3,22A1,FALSE
20010823,2001-08-23,2001,3,Q3,8,August,Aug,34,23,4,23A1,FALSE
20010824,2001-08-24,2001,3,Q3,8,August,Aug,34,24,5,24A1,FALSE
20010825,2001-08-25,2001,3,Q3,8,August,Aug,34,25,6,25A1,TRUE
20010826,2001-08-26,2001,3,Q3,8,August,Aug,34,26,0,26A1,TRUE
20010827,2001-08-27,2001,3,Q3,8,August,Aug,35,27,1,27A1,FALSE
20010828,2001-08-28,2001,3,Q3,8,August,Aug,35,28,2,28A1,FALSE
20010829,2001-08-29,2001,3,Q3,8,August,Aug,35,29,3,29A1,FALSE
20010830,2001-08-30,2001,3,Q3,8,August,Aug,35,30,4,30A1,FALSE
20010831,2001-08-31,2001,3,Q3,8,August,Aug,35,31,5,31A1,FALSE
20010901,2001-09-01,2001,3,Q3,9,September,Sep,35,1,6,1A1,TRUE
20010902,2001-09-02,2001,3,Q3,9,September,Sep,35,2,0,2A1,TRUE
20010903,2001-09-03,2001,3,Q3,9,September,Sep,36,3,1,3A1,FALSE
20010904,2001-09-04,2001,3,Q3,9,September,Sep,36,4,2,4A1,FALSE
20010905,2001-09-05,2001,3,Q3,9,September,Sep,36,5,3,5A1,FALSE
20010906,2001-09-06,2001,3,Q3,9,September,Sep,36,6,4,6A1,FALSE
20010907,2001-09-07,2001,3,Q3,9,September,Sep,36,7,5,7A1,FALSE
20010908,2001-09-08,2001,3,Q3,9,September,Sep,36,8,6,8A1,TRUE
20010909,2001-09-09,2001,3,Q3,9,September,Sep,36,9,0,9A1,TRUE
20010910,2001-09-10,2001,3,Q3,9,September,Sep,37,10,1,10A1,FALSE
20010911,2001-09-11,2001,3,Q3,9,September,Sep,37,11,2,11A1,FALSE
20010912,2001-09-12,2001,3,Q3,9,September,Sep,37,12,3,12A1,FALSE
20010913,2001-09-13,2001,3,Q3,9,September,Sep,37,13,4,13A1,FALSE
20010914,2001-09-14,2001,3,Q3,9,September,Sep,37,14,5,14A1,FALSE
20010915,2001-09-15,2001,3,Q3,9,September,Sep,37,15,6,15A1,TRUE
20010916,2001-09-16,2001,3,Q3,9,September,Sep,37,16,0,16A1,TRUE
20010917,2001-09-17,2001,3,Q3,9,September,Sep,38,17,1,17A1,FALSE
20010918,2001-09-18,2001,3,Q3,9,September,Sep,38,18,2,18A1,FALSE
20010919,2001-09-19,2001,3,Q3,9,September,Sep,38,19,3,19A1,FALSE
20010920,2001-09-20,2001,3,Q3,9,September,Sep,38,20,4,20A1,FALSE
20010921,2001-09-21,2001,3,Q3,9,September,Sep,38,21,5,21A1,FALSE
20010922,2001-09-22,2001,3,Q3,9,September,Sep,38,22,6,22A1,TRUE
20010923,2001-09-23,2001,3,Q3,9,September,Sep,38,23,0,23A1,TRUE
20010924,2001-09-24,2001,3,Q3,9,September,Sep,39,24,1,24A1,FALSE
20010925,2001-09-25,2001,3,Q3,9,September,Sep,39,25,2,25A1,FALSE
20010926,2001-09-26,2001,3,Q3,9,September,Sep,39,26,3,26A1,FALSE
20010927,2001-09-27,2001,3,Q3,9,September,Sep,39,27,4,27A1,FALSE
20010928,2001-09-28,2001,3,Q3,9,September,Sep,39,28,5,28A1,FALSE
20010929,2001-09-29,2001,3,Q3,9,September,Sep,39,29,6,29A1,TRUE
20010930,2001-09-30,2001,3,Q3,9,September,Sep,39,30,0,30A1,TRUE
20011001,2001-10-01,2001,4,Q4,10,October,Oct,40,1,1,1A1,FALSE
20011002,2001-10-02,2001,4,Q4,10,October,Oct,40,2,2,2A1,FALSE
20011003,2001-10-03,2001,4,Q4,10,October,Oct,40,3,3,3A1,FALSE
20011004,2001-10-04,2001,4,Q4,10,October,Oct,40,4,4,4A1,FALSE
